1	2620.401
2	4500
3	3424.137
4	3370.018
5	2827.987
6	6028.666
7	1530.481
8	6150.382
9	7148.718
10	1881.56
11	4750.462
12	4400
13	6836
14	3690.665
15	3687.924
16	3935.017
17	7000
18	4498.336
19	4012.24
20	1237.824
21	5715.116
22	5701
23	3156.487
24	2973.201
25	5406.647
26	5547.725
27	4676.107
28	2184.008
29	4656.883
30	4224.686
31	1578.91
32	5076.3
33	4377.04
34	2573.347
35	3461.085
36	6746.547
