"Id_day"	"Id_hour"	"vect_b"	"Name"
1	7	3804	"FB27"
1	7	4621	"FB28"
1	7	3291	"FB29"
1	7	2287	"FB30"
1	7	5248	"FB31"
1	7	5695	"FB32"
1	7	4794	"FB33"
1	7	3010	"FB34"
1	7	2921	"FB35"
1	7	3745	"FB36"
1	8	4400	"FB01"
1	8	1243	"FB02"
1	8	2403	"FB03"
1	8	1398	"FB04"
1	8	2679	"FB05"
1	8	1286	"FB06"
1	8	4500	"FB07"
1	8	4608	"FB08"
1	8	1380	"FB09"
1	8	1426	"FB10"
1	8	3096	"FB11"
1	8	3971	"FB12"
1	8	2194	"FB13"
1	8	3298	"FB14"
1	8	2152	"FB15"
1	8	2609	"FB16"
1	8	5451	"FB17"
1	8	4983	"FB18"
1	8	2701	"FB19"
1	8	3219	"FB20"
1	8	1412	"FB21"
1	8	1312	"FB22"
1	8	4754	"FB23"
1	8	2816	"FB24"
1	8	3851	"FB25"
1	8	5588	"FB26"
1	8	4179	"FB27"
1	8	4610	"FB28"
1	8	3765	"FB29"
1	8	1595	"FB30"
1	8	5357	"FB31"
1	8	4893	"FB32"
1	8	4883	"FB33"
1	8	3032	"FB34"
1	8	3377	"FB35"
1	8	3472	"FB36"
1	9	4400	"FB01"
1	9	1260	"FB02"
1	9	2420	"FB03"
1	9	1398	"FB04"
1	9	2499	"FB05"
1	9	1537	"FB06"
1	9	4492	"FB07"
1	9	4001	"FB08"
1	9	1320	"FB09"
1	9	1359	"FB10"
1	9	2920	"FB11"
1	9	4332	"FB12"
1	9	2316	"FB13"
1	9	3460	"FB14"
1	9	2866	"FB15"
1	9	2538	"FB16"
1	9	4899	"FB17"
1	9	5535	"FB18"
1	9	2851	"FB19"
1	9	3366	"FB20"
1	9	1481	"FB21"
1	9	2145	"FB22"
1	9	4248	"FB23"
1	9	3032	"FB24"
1	9	4060	"FB25"
1	9	5234	"FB26"
1	9	4208	"FB27"
1	9	5112	"FB28"
1	9	3709	"FB29"
1	9	2001	"FB30"
1	9	4814	"FB31"
1	9	5140	"FB32"
1	9	5268	"FB33"
1	9	2996	"FB34"
1	9	3808	"FB35"
1	9	3661	"FB36"
1	10	4400	"FB01"
1	10	1342	"FB02"
1	10	2265	"FB03"
1	10	1456	"FB04"
1	10	2531	"FB05"
1	10	1352	"FB06"
1	10	4455	"FB07"
1	10	4001	"FB08"
1	10	1412	"FB09"
1	10	1472	"FB10"
1	10	2719	"FB11"
1	10	3266	"FB12"
1	10	2307	"FB13"
1	10	3215	"FB14"
1	10	2633	"FB15"
1	10	2466	"FB16"
1	10	4878	"FB17"
1	10	5809	"FB18"
1	10	2676	"FB19"
1	10	3166	"FB20"
1	10	1470	"FB21"
1	10	1897	"FB22"
1	10	4874	"FB23"
1	10	1875	"FB24"
1	10	3802	"FB25"
1	10	5199	"FB26"
1	10	4003	"FB27"
1	10	4485	"FB28"
1	10	3678	"FB29"
1	10	1918	"FB30"
1	10	4764	"FB31"
1	10	4817	"FB32"
1	10	4754	"FB33"
1	10	2799	"FB34"
1	10	3657	"FB35"
1	10	3489	"FB36"
1	11	4400	"FB01"
1	11	1261	"FB02"
1	11	1993	"FB03"
1	11	1440	"FB04"
1	11	2837	"FB05"
1	11	1301	"FB06"
1	11	4444	"FB07"
1	11	4001	"FB08"
1	11	1415	"FB09"
1	11	1466	"FB10"
1	11	2348	"FB11"
1	11	3285	"FB12"
1	11	2194	"FB13"
1	11	2866	"FB14"
1	11	2680	"FB15"
1	11	2386	"FB16"
1	11	5153	"FB17"
1	11	6155	"FB18"
1	11	2553	"FB19"
1	11	3011	"FB20"
1	11	1426	"FB21"
1	11	1979	"FB22"
1	11	5472	"FB23"
1	11	1789	"FB24"
1	11	3563	"FB25"
1	11	5356	"FB26"
1	11	4305	"FB27"
1	11	4380	"FB28"
1	11	3993	"FB29"
1	11	1765	"FB30"
1	11	4863	"FB31"
1	11	4375	"FB32"
1	11	4754	"FB33"
1	11	2997	"FB34"
1	11	3673	"FB35"
1	11	3308	"FB36"
1	12	4400	"FB01"
1	12	1356	"FB02"
1	12	1941	"FB03"
1	12	1471	"FB04"
1	12	2683	"FB05"
1	12	1303	"FB06"
1	12	4375	"FB07"
1	12	4001	"FB08"
1	12	1421	"FB09"
1	12	1484	"FB10"
1	12	2395	"FB11"
1	12	3463	"FB12"
1	12	2249	"FB13"
1	12	2835	"FB14"
1	12	2742	"FB15"
1	12	2294	"FB16"
1	12	4883	"FB17"
1	12	6059	"FB18"
1	12	2536	"FB19"
1	12	3010	"FB20"
1	12	1456	"FB21"
1	12	2021	"FB22"
1	12	5391	"FB23"
1	12	2011	"FB24"
1	12	3536	"FB25"
1	12	5156	"FB26"
1	12	4219	"FB27"
1	12	4571	"FB28"
1	12	3866	"FB29"
1	12	1799	"FB30"
1	12	4715	"FB31"
1	12	4339	"FB32"
1	12	4886	"FB33"
1	12	2783	"FB34"
1	12	3725	"FB35"
1	12	3297	"FB36"
1	13	4400	"FB01"
1	13	1262	"FB02"
1	13	2030	"FB03"
1	13	1427	"FB04"
1	13	2805	"FB05"
1	13	1295	"FB06"
1	13	4482	"FB07"
1	13	4001	"FB08"
1	13	1408	"FB09"
1	13	1455	"FB10"
1	13	2391	"FB11"
1	13	3141	"FB12"
1	13	2226	"FB13"
1	13	2869	"FB14"
1	13	2645	"FB15"
1	13	2401	"FB16"
1	13	5167	"FB17"
1	13	6163	"FB18"
1	13	2549	"FB19"
1	13	3027	"FB20"
1	13	1442	"FB21"
1	13	1950	"FB22"
1	13	5479	"FB23"
1	13	1695	"FB24"
1	13	3560	"FB25"
1	13	5384	"FB26"
1	13	4225	"FB27"
1	13	4282	"FB28"
1	13	3936	"FB29"
1	13	1782	"FB30"
1	13	4911	"FB31"
1	13	4383	"FB32"
1	13	4671	"FB33"
1	13	2997	"FB34"
1	13	3647	"FB35"
1	13	3316	"FB36"
1	14	4400	"FB01"
1	14	1324	"FB02"
1	14	2028	"FB03"
1	14	1417	"FB04"
1	14	2747	"FB05"
1	14	1281	"FB06"
1	14	4381	"FB07"
1	14	4001	"FB08"
1	14	1391	"FB09"
1	14	1443	"FB10"
1	14	2298	"FB11"
1	14	3118	"FB12"
1	14	2246	"FB13"
1	14	2950	"FB14"
1	14	2610	"FB15"
1	14	2379	"FB16"
1	14	4927	"FB17"
1	14	6114	"FB18"
1	14	2597	"FB19"
1	14	3067	"FB20"
1	14	1403	"FB21"
1	14	1903	"FB22"
1	14	5437	"FB23"
1	14	1687	"FB24"
1	14	3634	"FB25"
1	14	5185	"FB26"
1	14	4161	"FB27"
1	14	4246	"FB28"
1	14	3873	"FB29"
1	14	1743	"FB30"
1	14	4724	"FB31"
1	14	4489	"FB32"
1	14	4622	"FB33"
1	14	2809	"FB34"
1	14	3629	"FB35"
1	14	3370	"FB36"
1	15	4400	"FB01"
1	15	1346	"FB02"
1	15	2144	"FB03"
1	15	1416	"FB04"
1	15	2656	"FB05"
1	15	1275	"FB06"
1	15	4485	"FB07"
1	15	4001	"FB08"
1	15	1381	"FB09"
1	15	1434	"FB10"
1	15	2368	"FB11"
1	15	3118	"FB12"
1	15	2262	"FB13"
1	15	3041	"FB14"
1	15	2596	"FB15"
1	15	2427	"FB16"
1	15	5110	"FB17"
1	15	6036	"FB18"
1	15	2627	"FB19"
1	15	3101	"FB20"
1	15	1388	"FB21"
1	15	1894	"FB22"
1	15	5371	"FB23"
1	15	1692	"FB24"
1	15	3694	"FB25"
1	15	5349	"FB26"
1	15	4073	"FB27"
1	15	4194	"FB28"
1	15	3780	"FB29"
1	15	1773	"FB30"
1	15	4849	"FB31"
1	15	4601	"FB32"
1	15	4547	"FB33"
1	15	2810	"FB34"
1	15	3618	"FB35"
1	15	3411	"FB36"
1	16	4400	"FB01"
1	16	1283	"FB02"
1	16	2160	"FB03"
1	16	1421	"FB04"
1	16	2842	"FB05"
1	16	1286	"FB06"
1	16	4420	"FB07"
1	16	4001	"FB08"
1	16	1398	"FB09"
1	16	1447	"FB10"
1	16	2428	"FB11"
1	16	3183	"FB12"
1	16	2137	"FB13"
1	16	3035	"FB14"
1	16	2656	"FB15"
1	16	2504	"FB16"
1	16	5189	"FB17"
1	16	6195	"FB18"
1	16	2597	"FB19"
1	16	3071	"FB20"
1	16	1408	"FB21"
1	16	1964	"FB22"
1	16	5506	"FB23"
1	16	1699	"FB24"
1	16	3661	"FB25"
1	16	5370	"FB26"
1	16	4265	"FB27"
1	16	4298	"FB28"
1	16	3976	"FB29"
1	16	1736	"FB30"
1	16	4924	"FB31"
1	16	4582	"FB32"
1	16	4696	"FB33"
1	16	3000	"FB34"
1	16	3653	"FB35"
1	16	3379	"FB36"
1	17	4400	"FB01"
1	17	1259	"FB02"
1	17	1973	"FB03"
1	17	1419	"FB04"
1	17	2968	"FB05"
1	17	1280	"FB06"
1	17	4500	"FB07"
1	17	4001	"FB08"
1	17	1394	"FB09"
1	17	1443	"FB10"
1	17	2290	"FB11"
1	17	3272	"FB12"
1	17	2073	"FB13"
1	17	2684	"FB14"
1	17	2651	"FB15"
1	17	2419	"FB16"
1	17	5521	"FB17"
1	17	6303	"FB18"
1	17	2253	"FB19"
1	17	2899	"FB20"
1	17	1378	"FB21"
1	17	1953	"FB22"
1	17	5598	"FB23"
1	17	1735	"FB24"
1	17	3173	"FB25"
1	17	5611	"FB26"
1	17	4424	"FB27"
1	17	4440	"FB28"
1	17	4123	"FB29"
1	17	1590	"FB30"
1	17	5073	"FB31"
1	17	4081	"FB32"
1	17	4861	"FB33"
1	17	2997	"FB34"
1	17	3654	"FB35"
1	17	3164	"FB36"
1	18	4400	"FB01"
1	18	1383	"FB02"
1	18	2299	"FB03"
1	18	1404	"FB04"
1	18	2731	"FB05"
1	18	1274	"FB06"
1	18	4500	"FB07"
1	18	4001	"FB08"
1	18	1378	"FB09"
1	18	1426	"FB10"
1	18	2417	"FB11"
1	18	3127	"FB12"
1	18	2267	"FB13"
1	18	3276	"FB14"
1	18	2488	"FB15"
1	18	2523	"FB16"
1	18	5327	"FB17"
1	18	6079	"FB18"
1	18	2587	"FB19"
1	18	3244	"FB20"
1	18	1401	"FB21"
1	18	1737	"FB22"
1	18	5408	"FB23"
1	18	1676	"FB24"
1	18	3711	"FB25"
1	18	5479	"FB26"
1	18	4143	"FB27"
1	18	4605	"FB28"
1	18	3852	"FB29"
1	18	1828	"FB30"
1	18	4957	"FB31"
1	18	4883	"FB32"
1	18	4908	"FB33"
1	18	2799	"FB34"
1	18	3566	"FB35"
1	18	3459	"FB36"
1	19	4400	"FB01"
1	19	1442	"FB02"
1	19	2321	"FB03"
1	19	1418	"FB04"
1	19	2719	"FB05"
1	19	1343	"FB06"
1	19	4500	"FB07"
1	19	4001	"FB08"
1	19	1397	"FB09"
1	19	1446	"FB10"
1	19	2429	"FB11"
1	19	3209	"FB12"
1	19	2294	"FB13"
1	19	3291	"FB14"
1	19	2529	"FB15"
1	19	2551	"FB16"
1	19	5265	"FB17"
1	19	6077	"FB18"
1	19	2567	"FB19"
1	19	3236	"FB20"
1	19	1435	"FB21"
1	19	1777	"FB22"
1	19	5405	"FB23"
1	19	1757	"FB24"
1	19	3693	"FB25"
1	19	5419	"FB26"
1	19	4165	"FB27"
1	19	4728	"FB28"
1	19	3860	"FB29"
1	19	1917	"FB30"
1	19	4934	"FB31"
1	19	4892	"FB32"
1	19	5013	"FB33"
1	19	2805	"FB34"
1	19	3593	"FB35"
1	19	3440	"FB36"
1	20	4400	"FB01"
1	20	1345	"FB02"
1	20	2388	"FB03"
1	20	1263	"FB04"
1	20	2608	"FB05"
1	20	1361	"FB06"
1	20	4481	"FB07"
1	20	4001	"FB08"
1	20	1264	"FB09"
1	20	1295	"FB10"
1	20	2441	"FB11"
1	20	3640	"FB12"
1	20	2344	"FB13"
1	20	3314	"FB14"
1	20	2806	"FB15"
1	20	2558	"FB16"
1	20	4943	"FB17"
1	20	5980	"FB18"
1	20	2509	"FB19"
1	20	3227	"FB20"
1	20	1444	"FB21"
1	20	2078	"FB22"
1	20	5323	"FB23"
1	20	2205	"FB24"
1	20	3636	"FB25"
1	20	5242	"FB26"
1	20	4208	"FB27"
1	20	5024	"FB28"
1	20	3820	"FB29"
1	20	1929	"FB30"
1	20	4719	"FB31"
1	20	4902	"FB32"
1	20	5234	"FB33"
1	20	2762	"FB34"
1	20	3774	"FB35"
1	20	3426	"FB36"
1	21	4400	"FB01"
1	21	1378	"FB02"
1	21	2589	"FB03"
1	21	1342	"FB04"
1	21	2459	"FB05"
1	21	1444	"FB06"
1	21	4500	"FB07"
1	21	4001	"FB08"
1	21	1333	"FB09"
1	21	1373	"FB10"
1	21	2521	"FB11"
1	21	4401	"FB12"
1	21	2383	"FB13"
1	21	3438	"FB14"
1	21	2822	"FB15"
1	21	2648	"FB16"
1	21	5002	"FB17"
1	21	5846	"FB18"
1	21	2523	"FB19"
1	21	3249	"FB20"
1	21	1586	"FB21"
1	21	2099	"FB22"
1	21	5210	"FB23"
1	21	2997	"FB24"
1	21	3663	"FB25"
1	21	5228	"FB26"
1	21	4308	"FB27"
1	21	5295	"FB28"
1	21	3779	"FB29"
1	21	2055	"FB30"
1	21	4801	"FB31"
1	21	5012	"FB32"
1	21	5419	"FB33"
1	21	2778	"FB34"
1	21	3779	"FB35"
1	21	3403	"FB36"
1	22	4400	"FB01"
1	22	1344	"FB02"
1	22	2699	"FB03"
1	22	1259	"FB04"
1	22	2587	"FB05"
1	22	1389	"FB06"
1	22	4500	"FB07"
1	22	4001	"FB08"
1	22	1259	"FB09"
1	22	1291	"FB10"
1	22	2633	"FB11"
1	22	4174	"FB12"
1	22	2315	"FB13"
1	22	3559	"FB14"
1	22	2785	"FB15"
1	22	2743	"FB16"
1	22	5282	"FB17"
1	22	5915	"FB18"
1	22	2561	"FB19"
1	22	3278	"FB20"
1	22	1550	"FB21"
1	22	2070	"FB22"
1	22	5268	"FB23"
1	22	2884	"FB24"
1	22	3733	"FB25"
1	22	5400	"FB26"
1	22	4196	"FB27"
1	22	4953	"FB28"
1	22	3734	"FB29"
1	22	1981	"FB30"
1	22	4973	"FB31"
1	22	5146	"FB32"
1	22	5157	"FB33"
1	22	2795	"FB34"
1	22	3749	"FB35"
1	22	3502	"FB36"
1	23	4400	"FB01"
1	23	1405	"FB02"
1	23	2356	"FB03"
1	23	1290	"FB04"
1	23	2833	"FB05"
1	23	1203	"FB06"
1	23	4500	"FB07"
1	23	4001	"FB08"
1	23	1301	"FB09"
1	23	1327	"FB10"
1	23	2462	"FB11"
1	23	3531	"FB12"
1	23	2174	"FB13"
1	23	3324	"FB14"
1	23	2723	"FB15"
1	23	2635	"FB16"
1	23	5563	"FB17"
1	23	6175	"FB18"
1	23	2502	"FB19"
1	23	3229	"FB20"
1	23	1457	"FB21"
1	23	2026	"FB22"
1	23	5489	"FB23"
1	23	2216	"FB24"
1	23	3599	"FB25"
1	23	5640	"FB26"
1	23	4387	"FB27"
1	23	4602	"FB28"
1	23	4031	"FB29"
1	23	1727	"FB30"
1	23	5125	"FB31"
1	23	4923	"FB32"
1	23	4941	"FB33"
1	23	2829	"FB34"
1	23	3700	"FB35"
1	23	3430	"FB36"
1	24	4400	"FB01"
1	24	1478	"FB02"
1	24	2641	"FB03"
1	24	1337	"FB04"
1	24	2670	"FB05"
1	24	1223	"FB06"
1	24	4500	"FB07"
1	24	4001	"FB08"
1	24	1321	"FB09"
1	24	1361	"FB10"
1	24	2456	"FB11"
1	24	3519	"FB12"
1	24	2279	"FB13"
1	24	3368	"FB14"
1	24	2725	"FB15"
1	24	2776	"FB16"
1	24	5574	"FB17"
1	24	6027	"FB18"
1	24	2591	"FB19"
1	24	3245	"FB20"
1	24	1496	"FB21"
1	24	2108	"FB22"
1	24	5363	"FB23"
1	24	2069	"FB24"
1	24	3691	"FB25"
1	24	5647	"FB26"
1	24	4226	"FB27"
1	24	4543	"FB28"
1	24	3863	"FB29"
1	24	1643	"FB30"
1	24	5130	"FB31"
1	24	4916	"FB32"
1	24	4836	"FB33"
1	24	3059	"FB34"
1	24	3721	"FB35"
1	24	3475	"FB36"
2	1	4400	"FB01"
2	1	1749	"FB02"
2	1	2586	"FB03"
2	1	1948	"FB04"
2	1	2571	"FB05"
2	1	1263	"FB06"
2	1	4500	"FB07"
2	1	3351	"FB08"
2	1	1351	"FB09"
2	1	1393	"FB10"
2	1	3551	"FB11"
2	1	3848	"FB12"
2	1	2616	"FB13"
2	1	3480	"FB14"
2	1	1475	"FB15"
2	1	2382	"FB16"
2	1	5835	"FB17"
2	1	5619	"FB18"
2	1	1535	"FB19"
2	1	4117	"FB20"
2	1	1457	"FB21"
2	1	1251	"FB22"
2	1	4534	"FB23"
2	1	2734	"FB24"
2	1	2692	"FB25"
2	1	5839	"FB26"
2	1	3967	"FB27"
2	1	4801	"FB28"
2	1	3484	"FB29"
2	1	1866	"FB30"
2	1	5202	"FB31"
2	1	4955	"FB32"
2	1	5028	"FB33"
2	1	3331	"FB34"
2	1	2948	"FB35"
2	1	3528	"FB36"
2	2	4400	"FB01"
2	2	1742	"FB02"
2	2	2665	"FB03"
2	2	2374	"FB04"
2	2	2389	"FB05"
2	2	1312	"FB06"
2	2	4500	"FB07"
2	2	3351	"FB08"
2	2	1424	"FB09"
2	2	1574	"FB10"
2	2	3619	"FB11"
2	2	4279	"FB12"
2	2	2610	"FB13"
2	2	3607	"FB14"
2	2	1537	"FB15"
2	2	2440	"FB16"
2	2	5880	"FB17"
2	2	5377	"FB18"
2	2	1692	"FB19"
2	2	4729	"FB20"
2	2	1447	"FB21"
2	2	1313	"FB22"
2	2	4530	"FB23"
2	2	3296	"FB24"
2	2	2894	"FB25"
2	2	5869	"FB26"
2	2	3899	"FB27"
2	2	4914	"FB28"
2	2	3317	"FB29"
2	2	1920	"FB30"
2	2	5243	"FB31"
2	2	5283	"FB32"
2	2	5033	"FB33"
2	2	3326	"FB34"
2	2	2968	"FB35"
2	2	3992	"FB36"
2	3	4400	"FB01"
2	3	1729	"FB02"
2	3	2827	"FB03"
2	3	2725	"FB04"
2	3	2316	"FB05"
2	3	1279	"FB06"
2	3	4500	"FB07"
2	3	3734	"FB08"
2	3	1344	"FB09"
2	3	2006	"FB10"
2	3	3938	"FB11"
2	3	4427	"FB12"
2	3	2645	"FB13"
2	3	3831	"FB14"
2	3	1490	"FB15"
2	3	2458	"FB16"
2	3	6185	"FB17"
2	3	5001	"FB18"
2	3	1743	"FB19"
2	3	4266	"FB20"
2	3	1435	"FB21"
2	3	1332	"FB22"
2	3	4000	"FB23"
2	3	3515	"FB24"
2	3	3019	"FB25"
2	3	6067	"FB26"
2	3	3746	"FB27"
2	3	4839	"FB28"
2	3	3153	"FB29"
2	3	2021	"FB30"
2	3	5611	"FB31"
2	3	5395	"FB32"
2	3	4953	"FB33"
2	3	3318	"FB34"
2	3	2835	"FB35"
2	3	3749	"FB36"
2	4	4824	"FB01"
2	4	1774	"FB02"
2	4	2806	"FB03"
2	4	2779	"FB04"
2	4	2195	"FB05"
2	4	1374	"FB06"
2	4	4500	"FB07"
2	4	4502	"FB08"
2	4	1443	"FB09"
2	4	2075	"FB10"
2	4	3769	"FB11"
2	4	4496	"FB12"
2	4	2667	"FB13"
2	4	3722	"FB14"
2	4	1551	"FB15"
2	4	2617	"FB16"
2	4	6192	"FB17"
2	4	5213	"FB18"
2	4	1508	"FB19"
2	4	3498	"FB20"
2	4	1456	"FB21"
2	4	1368	"FB22"
2	4	4181	"FB23"
2	4	3594	"FB24"
2	4	2736	"FB25"
2	4	6049	"FB26"
2	4	3698	"FB27"
2	4	4885	"FB28"
2	4	3086	"FB29"
2	4	2033	"FB30"
2	4	5858	"FB31"
2	4	5063	"FB32"
2	4	4949	"FB33"
2	4	3568	"FB34"
2	4	2964	"FB35"
2	4	3160	"FB36"
2	5	6000	"FB01"
2	5	1834	"FB02"
2	5	2978	"FB03"
2	5	2286	"FB04"
2	5	2281	"FB05"
2	5	1288	"FB06"
2	5	4500	"FB07"
2	5	5735	"FB08"
2	5	1445	"FB09"
2	5	1765	"FB10"
2	5	3851	"FB11"
2	5	4475	"FB12"
2	5	2651	"FB13"
2	5	3952	"FB14"
2	5	1479	"FB15"
2	5	2665	"FB16"
2	5	6214	"FB17"
2	5	4965	"FB18"
2	5	1771	"FB19"
2	5	2301	"FB20"
2	5	1440	"FB21"
2	5	1339	"FB22"
2	5	4493	"FB23"
2	5	3544	"FB24"
2	5	3081	"FB25"
2	5	6014	"FB26"
2	5	3794	"FB27"
2	5	4900	"FB28"
2	5	3178	"FB29"
2	5	1987	"FB30"
2	5	6473	"FB31"
2	5	5116	"FB32"
2	5	4997	"FB33"
2	5	4220	"FB34"
2	5	3375	"FB35"
2	5	2578	"FB36"
2	6	5043	"FB01"
2	6	1633	"FB02"
2	6	2809	"FB03"
2	6	3010	"FB04"
2	6	2207	"FB05"
2	6	1386	"FB06"
2	6	4500	"FB07"
2	6	4255	"FB08"
2	6	1495	"FB09"
2	6	2282	"FB10"
2	6	3696	"FB11"
2	6	4469	"FB12"
2	6	2672	"FB13"
2	6	3594	"FB14"
2	6	1497	"FB15"
2	6	2635	"FB16"
2	6	6302	"FB17"
2	6	4537	"FB18"
2	6	1283	"FB19"
2	6	3745	"FB20"
2	6	1454	"FB21"
2	6	1332	"FB22"
2	6	4235	"FB23"
2	6	3927	"FB24"
2	6	2312	"FB25"
2	6	6135	"FB26"
2	6	3649	"FB27"
2	6	4622	"FB28"
